time
33.899375 ms
33.293678 ms
33.085564 ms
33.280336 ms
33.040104 ms
33.828674 ms
33.662161 ms
36.053673 ms
33.5677 ms
32.990893 ms
41.127629 ms
96.124471 ms
32.577798 ms
32.617788 ms
33.620421 ms
33.217947 ms
32.700569 ms
33.110474 ms
33.443109 ms
32.706558 ms
33.138844 ms
33.045824 ms
33.123344 ms
33.258696 ms
33.546799 ms
32.184932 ms
32.097512 ms
32.975833 ms
33.100724 ms
32.973633 ms
39.102803 ms
81.615291 ms
33.237066 ms
32.896491 ms
33.930435 ms
33.838014 ms
33.449079 ms
33.182165 ms
33.155375 ms
33.112455 ms
33.098055 ms
32.721349 ms
32.429416 ms
33.924875 ms
33.007003 ms
33.285177 ms
35.377694 ms
33.050284 ms
33.038554 ms
33.476129 ms
38.84597 ms
79.880438 ms
32.946412 ms
32.928963 ms
33.075884 ms
33.260986 ms
32.625119 ms
32.926971 ms
32.995263 ms
33.349657 ms
32.111971 ms
32.638498 ms
33.016103 ms
33.043183 ms
33.252626 ms
33.300137 ms
33.395417 ms
32.70597 ms
32.75745 ms
33.347707 ms
38.566156 ms
79.589814 ms
33.018444 ms
32.637749 ms
33.080694 ms
32.69771 ms
32.759419 ms
33.006723 ms
32.569138 ms
32.73462 ms
33.275176 ms
33.638212 ms
32.941072 ms
32.957402 ms
33.228436 ms
32.7613 ms
38.681098 ms
33.872634 ms
33.307377 ms
33.970416 ms
38.91035 ms
82.245459 ms
33.860734 ms
33.179645 ms
33.408638 ms
35.271062 ms
33.053494 ms
32.086771 ms
33.202265 ms
32.908372 ms
33.119174 ms
33.860634 ms
33.60647 ms
34.34384 ms
31.817447 ms
31.088117 ms
30.38502 ms
30.852955 ms
30.386139 ms
31.360351 ms
37.326639 ms
82.375851 ms
34.161878 ms
32.920022 ms
33.370308 ms
33.459329 ms
33.757513 ms
33.138305 ms
33.872624 ms
34.068546 ms
34.367241 ms
34.253309 ms
34.30992 ms
33.61315 ms
36.668781 ms
33.527319 ms
33.131715 ms
33.141085 ms
33.305197 ms
33.474219 ms
47.25945 ms
106.769491 ms
33.294496 ms
34.382441 ms
33.974236 ms
34.216359 ms
33.065044 ms
33.977505 ms
33.732173 ms
32.553138 ms
32.404535 ms
32.392205 ms
32.326174 ms
32.570277 ms
32.682559 ms
33.55579 ms
33.973685 ms
33.763243 ms
34.117818 ms
32.553526 ms
36.855164 ms
